Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
52,72197,221.50074084,-25.44291557,5.15,32.86,0.001,F0V + G/K   ,3.6999999999999993,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,72210,221.52813497,-23.15286204,5.8,8.91,0.0,K0III       ,2.4000000000000004,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,72217,221.54548169,-21.17571461,6.43,23.64,0.002,G2V         ,1.1400000000000006,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,72488,222.32815984,-24.25146951,5.68,2.93,0.006,K3III+...   ,2.6400000000000006,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,Celestial_data for frame:,      ,Sun,"(15.256756123120335, -18.074907443911542)",moon,"(1.175416057139618, 9.854817079363249)"
52,Diffused UV data in frame (Total_photons):,      ,1100A,26098736.130749,1500A,18844253.812604,2300A,13064437.25643198
53,66663,204.99383851,-16.44651453,6.71,3.62,0.011,K3III       ,0.5800000000000001,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67057,206.12424684,-16.17905873,5.55,4.18,0.007,G1IV/V      ,2.9000000000000004,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67069,206.18584081,-14.22476017,6.9,30.87,0.003,G2V         ,0.1999999999999993,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67139,206.3962214,-15.7674092,6.18,9.63,0.008,A0V         ,1.6400000000000006,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67270,206.80511081,-19.25575373,6.73,10.35,0.005,A2/A3m...   ,0.5399999999999991,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67288,206.85564413,-17.85976354,5.41,5.13,0.009,M2III       ,3.1799999999999997,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67494,207.468102,-18.13407618,4.96,13.48,0.004,K0III       ,4.08,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67555,207.64423741,-19.89791575,6.54,11.11,0.008,F6IV/V      ,0.9199999999999999,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67744,208.1618268,-18.70902706,6.95,3.56,0.011,A1V         ,0.09999999999999964,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67896,208.58913341,-17.1801055,6.59,4.84,0.016,K3III       ,0.8200000000000003,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,67958,208.75725086,-19.21725234,6.97,2.27,0.008,G6/G8III+.. ,0.0600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68267,209.62433122,-14.12206119,6.84,7.68,0.008,K0III       ,0.3200000000000003,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68643,210.7674245,-17.36698952,6.32,6.74,0.015,K2/K3III    ,1.3599999999999994,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68705,210.97123833,-22.4216164,6.3,12.93,0.006,F3IV        ,1.4000000000000004,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68752,211.08956447,-9.25765927,6.65,8.16,0.002,A0          ,0.6999999999999993,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68763,211.11250791,-14.97165584,6.35,6.9,0.002,K1III+...   ,1.3000000000000007,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68808,211.30838189,-16.33598528,6.56,8.56,0.006,A1/A2V      ,0.8800000000000008,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68888,211.57405177,-8.89166563,6.54,9.25,0.005,A0          ,0.9199999999999999,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68937,211.67353711,-14.20484549,6.57,5.29,0.012,M4III       ,0.8599999999999994,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,68940,211.67877719,-9.31352509,5.46,18.22,0.005,F2IV        ,3.08,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69092,212.12080336,-11.82943235,6.84,8.83,0.007,A2          ,0.3200000000000003,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69127,212.25248994,-10.3345991,6.45,5.88,0.004,G8III       ,1.0999999999999996,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69269,212.71034788,-16.30200362,4.93,6.02,0.017,M1III       ,4.140000000000001,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69398,213.10230839,-24.36333964,6.35,6.74,0.001,K2III       ,1.3000000000000007,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69427,213.22392088,-10.274044,4.18,14.59,0.04,K3III       ,5.640000000000001,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69449,213.29082892,-13.85987685,6.82,2.36,0.013,M3III       ,0.35999999999999943,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69500,213.42907929,-11.83834252,6.98,5.73,0.001,G5          ,0.03999999999999915,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69564,213.58953291,-5.94792042,6.36,24.09,0.007,F9V         ,1.2799999999999994,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69658,213.85047098,-18.20066197,5.53,12.49,0.004,A0V         ,2.9399999999999995,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69701,214.00368717,-5.99952622,4.07,46.74,0.006,F7V         ,5.859999999999999,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69727,214.08919485,-6.62151816,6.44,19.19,0.012,A9III       ,1.1199999999999992,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69773,214.20310518,-8.88443797,6.47,6.13,0.008,K0          ,1.0600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69792,214.26580256,-18.58568095,6.22,8.53,0.006,K0III       ,1.5600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69823,214.3443406,-9.02274894,6.62,3.94,0.013,K0          ,0.7599999999999998,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69828,214.3655083,-19.96370811,6.95,12.49,0.009,A5IV        ,0.09999999999999964,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69881,214.50237262,-7.54181672,6.47,30.47,0.004,F9V         ,1.0600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69929,214.65956766,-18.71588164,5.86,11.08,0.006,Ap Si(Cr)   ,2.2799999999999994,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69965,214.75469177,-25.81631724,5.87,56.23,0.029,F7Vw        ,2.26,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,69974,214.77750771,-13.37116634,4.52,17.47,0.002,A1V         ,4.960000000000001,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70038,214.971891,-6.74610982,6.42,10.82,0.008,G5          ,1.1600000000000001,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70261,215.64481346,-20.7576533,6.8,6.87,0.008,K0III       ,0.40000000000000036,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70269,215.66106181,-7.76785216,6.82,22.81,0.015,G0...       ,0.35999999999999943,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70336,215.85679335,-11.71390001,6.22,9.87,0.0,G7III       ,1.5600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70379,215.99051134,-16.101899,6.69,4.99,0.002,A1V         ,0.6199999999999992,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70452,216.17040452,-11.66964736,6.49,11.13,0.002,F4III       ,1.0199999999999996,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70469,216.20275252,-24.80626639,5.34,8.16,0.002,K0III       ,3.3200000000000003,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70501,216.32345098,-13.35317029,6.49,6.27,0.011,K2III       ,1.0199999999999996,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70513,216.36522325,-19.96581224,6.98,5.8,0.001,A2V         ,0.03999999999999915,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70518,216.37460988,-19.96995233,6.63,7.01,0.005,A1/A2V      ,0.7400000000000002,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70538,216.44905121,-26.85210525,6.48,12.99,0.002,K0III       ,1.0399999999999991,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70714,216.93882698,-13.35929187,6.65,23.41,0.006,F5V         ,0.6999999999999993,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70784,217.13329321,-10.00423145,6.61,4.05,0.012,K0          ,0.7799999999999994,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70866,217.37975283,-26.01335047,6.88,1.69,0.013,K2III       ,0.2400000000000002,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,70945,217.66864223,-22.46090783,6.92,3.61,0.011,B8Ve        ,0.16000000000000014,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71295,218.71132791,-20.4393776,6.49,5.32,0.004,A3V         ,1.0199999999999996,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71469,219.25123338,-12.30623565,6.2,29.97,0.011,F5V         ,1.5999999999999996,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71682,219.92053587,-26.72362903,6.99,25.06,0.019,F5V         ,0.019999999999999574,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71745,220.13396816,-14.04674117,6.97,2.41,0.001,K4/K5III    ,0.0600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71873,220.50943823,-12.23490148,6.82,4.74,0.013,K0          ,0.35999999999999943,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71934,220.68793274,-19.31174276,6.87,6.58,0.015,K0III       ,0.2599999999999998,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,71974,220.80652349,-24.99773099,5.7,7.97,0.004,B9.5V       ,2.5999999999999996,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72056,221.0739158,-24.12875386,6.82,3.99,0.012,K2III       ,0.35999999999999943,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72194,221.49074975,-15.45954466,6.33,2.94,0.005,K2III       ,1.3399999999999999,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72197,221.50074084,-25.44291557,5.15,32.86,0.001,F0V + G/K   ,3.6999999999999993,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72210,221.52813497,-23.15286204,5.8,8.91,0.0,K0III       ,2.4000000000000004,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72217,221.54548169,-21.17571461,6.43,23.64,0.002,G2V         ,1.1400000000000006,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72310,221.80690878,-21.32487794,6.05,1.75,0.006,K4/K5III    ,1.9000000000000004,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72373,221.9788395,-12.8397816,6.34,9.04,0.006,K0III       ,1.3200000000000003,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72423,222.13210123,-17.34010698,6.87,19.56,0.015,G3V         ,0.2599999999999998,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72488,222.32815984,-24.25146951,5.68,2.93,0.006,K3III+...   ,2.6400000000000006,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72489,222.32954567,-14.14898587,5.32,13.86,0.005,Ap          ,3.3599999999999994,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72603,222.67193219,-15.99709226,5.15,42.26,0.007,F3V         ,3.6999999999999993,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72622,222.71990536,-16.04161047,2.75,42.25,0.005,A3IV        ,8.5,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72677,222.89568569,-17.79005507,6.55,17.94,0.02,F6V         ,0.9000000000000004,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,72702,222.963808,-18.35532204,6.27,3.57,0.007,K0II/III    ,1.4600000000000009,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,73184,224.36396501,-21.4112809,5.72,169.32,0.015,K4V         ,2.5600000000000005,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,73238,224.52206306,-17.36421288,6.64,7.16,0.012,K1III       ,0.7200000000000006,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,73636,225.77677364,-17.63285178,6.93,8.16,0.009,K0III       ,0.14000000000000057,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,74412,228.1093537,-18.08994484,6.86,6.16,0.008,K0III       ,0.27999999999999936,"[[218.58736776 -29.35230458]
 [203.38259852 -16.35942222]
 [213.12726029  -4.95584528]
 [228.33202954 -17.94872765]]"
53,Celestial_data for frame:,      ,Sun,"(15.256835012228178, -18.075210685807455)",moon,"(1.176461708083284, 9.86267295563913)"
53,Diffused UV data in frame (Total_photons):,      ,1100A,27371838.534135,1500A,20120441.224215,2300A,13746840.86921398
54,68752,211.08956447,-9.25765927,6.65,8.16,0.002,A0          ,0.6999999999999993,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,68888,211.57405177,-8.89166563,6.54,9.25,0.005,A0          ,0.9199999999999999,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,68937,211.67353711,-14.20484549,6.57,5.29,0.012,M4III       ,0.8599999999999994,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,68940,211.67877719,-9.31352509,5.46,18.22,0.005,F2IV        ,3.08,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69092,212.12080336,-11.82943235,6.84,8.83,0.007,A2          ,0.3200000000000003,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69127,212.25248994,-10.3345991,6.45,5.88,0.004,G8III       ,1.0999999999999996,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69427,213.22392088,-10.274044,4.18,14.59,0.04,K3III       ,5.640000000000001,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69449,213.29082892,-13.85987685,6.82,2.36,0.013,M3III       ,0.35999999999999943,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69500,213.42907929,-11.83834252,6.98,5.73,0.001,G5          ,0.03999999999999915,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69564,213.58953291,-5.94792042,6.36,24.09,0.007,F9V         ,1.2799999999999994,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69701,214.00368717,-5.99952622,4.07,46.74,0.006,F7V         ,5.859999999999999,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69727,214.08919485,-6.62151816,6.44,19.19,0.012,A9III       ,1.1199999999999992,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69773,214.20310518,-8.88443797,6.47,6.13,0.008,K0          ,1.0600000000000005,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69775,214.20600506,-5.64400978,6.88,11.07,0.009,F0          ,0.2400000000000002,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69823,214.3443406,-9.02274894,6.62,3.94,0.013,K0          ,0.7599999999999998,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
54,69881,214.50237262,-7.54181672,6.47,30.47,0.004,F9V         ,1.0600000000000005,"[[ 2.23120508e+02 -2.43160943e+01]
 [ 2.07671244e+02 -1.16149039e+01]
 [ 2.17197137e+02 -2.79558158e-02]
 [ 2.32646401e+02 -1.27291463e+01]]"
